Tweet,Target 1,Stance 1,Target 2,Stance 2,Test/Train/Dev
"@azblonde2015 @vysuys u have eyes but u do not see, sad. The bully throws the first punch. #Hillary The hero defends himself #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
The only way words & videos would cause someone to join #ISIS is if the person is already batshit crazy. #Hillary2016 #Trump2016 #tcot #ccot,Donald Trump,NONE,Hillary Clinton,NONE,Train
#HillaryClinton have to forgive #DonaldTrump because he seems to suffer from AFFLUENZA the new illness invented for rich people,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#DonaldTrump over #Hillary? No comparing the two. Trump gets my vote. Hilary is a lying phony. And probably sold US secrets for donations,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Why was #DonaldTrump disgusted by #Hillary's bathroom break? He never goes to the bathroom, which explains why he's full of sh*t.",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#Hillary thinks #Trump2016 should take responsibility for his words. Shouldn't  she take responsibility for her words / action or even one?,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Well done @donlemon being an Adult, trying to talk to children isn't easy! #DonaldTrump #Hillary2016",Donald Trump,NONE,Hillary Clinton,NONE,Train
#Obama claims the entire nation is islamophobic & it's crickets #msm but we're supposed to upset about what #DonaldTrump says about #Hillary,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
The entire Dem party claims police r racist murderers & I'm supposed to be upset #DonaldTrump isn't nice to the lying #HillaryClinton,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"#HillaryClinton Calls Out #DonaldTrump's 'Penchant For Sexism' ""His bigotry, his bluster, his bullying have become his campaign.""",Donald Trump,AGAINST,Hillary Clinton,NONE,Train
If you think #Hillary would be better Prez than #DonaldTrump you probably voted for Obama or stayed home....you have #NoCred,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"More evidence that the dishonest #MSM is in the bag for #Hillary .Tried to blame this on #Trump2016 but once again, selective reporting.",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
Does fake abuela #Hillary know people lick butth-s in Lena Dunham show - then she gets  prissy about schlong?  #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#DonaldTrump vs. #Hillary feud has already started but I think the #GOP is gonna pull the plug on Donald. Would've been great a great feud.,Donald Trump,NONE,Hillary Clinton,NONE,Train
#HillaryClinton and #BarackObama can't handle #DonaldTrump.  Call names - tell lies - IS THERE NOTHING THEY NOT DO? That what we want POTUS?,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Contrary to #GOPe #MSM assertions, #DonaldTrump is ONLY candidate strong enough, nasty enough & smart enough to beat #Hillary. Truth",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Whadda you know. It's a term New Yorkers use w/o sexual meaning. Origin of schlong -Yiddish literally, snake. #Trump2016 #Hillary",Donald Trump,NONE,Hillary Clinton,NONE,Train
@realDonaldTrump #Hillary doesn't know the fight that awaits. After the vulgar Lefthadist attacks on #Trump & ppl. WE'RE READY! #trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"As if we need further proof #DonaldTrump is a misogynistic swine, his latest outburst against #Hillary tell us more about his supporters.",Donald Trump,AGAINST,Hillary Clinton,NONE,Train
It wud be interesting watching #HillaryClinton Debate #DonaldTrump w/ His ANTI-EVERYBODY supporters He will look bad on many levels @cspanwj,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
I hear #Trump's relation with women is just as good as his relationship with 'the blacks' #Hillary #Trump2016,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
TRUMP IS A MORON GO AFTER BILL CLINTON. TRUMP IS A PIG THAT'LL LOSE THE NOMINATION @HillaryClinton @realDonaldTrump #Trump2016 #Hillary,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"My best advice in how to deal with a Bully is ""Ignore them..."" never feed their anger It only encourages them more... #DonaldTrump #Hillary",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"#Hillary2016 Courting Women's Vote by asking HER Jag'OFF on UR Dress, Sex-A-Paid, Pervert Husband BillClinton on Campaign Trail!  #TRUMP2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
Huma reportedly leaked that #Hillary was changing wigs during her debate break.   #tcot #trump2016 #Hillary2016 #HillaryForPrison,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
ON HANNITY MARK STEYN FILLS IN+SHOWS CLIP OF #HillaryForPrison2016 A LYING SOB SHE IS-VOTE FOR HER+WELCOME ISIS 2ur TABLE-VOTE #TRUMP2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#Hillary2016 #Trump2016 Hillary should keep her fight with DJT on the low-down.She looks like the worst bitch ever attempting to outshout DT,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
"I really sure at the Democrat debate @HillaryClinton fell asleep on the ""throne"". Maybe Huma woke her up? #Hillary2016 #Trump2016",Donald Trump,NONE,Hillary Clinton,AGAINST,Train
"#HillaryClinton is playing a victim role, using #DonaldTrump in the process. Do we really want a victim type as POTUS? @realDonaldTrump",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"@realdonaldtrump Mrs. #HillaryClinton you should be thanking Mr. #TrumpTV your advisers know this, is an amazing gift he gave to #imwithyou",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Poor #Hillary2016, #ISIS declared a war on women via Islam & you don't confront them, but  #Trump2016 speaks & your a victim with solutions",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"SO? #Hillary2016 YOU don't like #TRUMP2016's WORDs! WELL Hillary,WE didn't like YOU Mocking The WOMEN YOUR Husband JACK'edOFF ON! #TRUMP2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"2016 election will by far be the dirtiest ever, when will It be about politics? #Election2016 #DonaldTrump #Hillary2016",Donald Trump,NONE,Hillary Clinton,NONE,Train
"SO? #Hillary2016 YOU don't like #TRUMP2016 WORDs! WELL Hillary,WE didn't like YOU Mocking The WOMEN YOUR Husband JAG'edOFF ON! #LibCrib #p2",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"HYPOCRITE #Hillary2016, WEthePeople Heard YOU Hillary defend UR PERVERT Husband #BillClinton & Call WOMEN ur Husband Raped LIAR's #TRUMP2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"WAR on Women,Divisive Words ??? Are YOU #Hillary2016 Full of BS or WHAT?! YOU & PERVERT #BillClinton have LIED to US for decades! #TRUMP2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"YES #Hillary2016,Let's ALL Remember & PUT on #CNN  YOU & UR Pervert Husbands LIES about RAPING WOMEN! in the OVAL Office! #TRUMP2016  #MSNBC",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"So #DonaldTrump didn't get why #hillaryclinton needed to use the toilet, obviously ,cos his shit comes straight outta his mouth anyway.",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#hillaryclinton is a fake Dem pushing mild @gop policy. As fake as her blond hair color  vote 4 a REAL #republican like #DonaldTrump  #tcot,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#hillaryclinton has the gall to say  #donaldtrump degraded her? Stupid woman let Bill do that to her his entire life! Hypocrite!  #gop #tcot,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
Americans apparently want  #DonaldTrump the fascist vs #HillaryClinton the criminal. No more blame games. This one will be the voters' fault,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
Why is it that everyone surges against #DonaldTrump but he doesn't surge when he gets close to #Hillary???,Donald Trump,NONE,Hillary Clinton,NONE,Train
"I #vote for #HillaryClinton more than #DonaldTrump, first lady #president, she's been in the #WhiteHouse since 1993 when I was born to 2001.",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#Hillary said #Trump2016 should b held accountable 4 his words but she must hav 4got bout Benghazi & her personal email server #TrumpIsRight,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"YES! #Hillary2016 Lets Talk bout WOMEN,CoverUp's & LIES! You Hillary are a LIAR & #BillClinton is a Fornicator WHO was IMPEACHed! #TRUMP2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"YES! #Hillary2016 Lets Talk about WOMEN,CoverUp's& LIES! You Hillary are a LIAR & #BillClinton is a Fornicator WHO was IMPEACHed! #TRUMP2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
@CarmineZozzora @MadJewessWoman #Hillary says such vile hateful things & then pouts when #Trump2016 Fires Back & MSM Backs her! Evil B**th,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
@CNN we see right through you. We know this feud between #hillaryclinton and #DonaldTrump is all a big propaganda show for shillary,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
"#DonaldTrump's tweet to #HillaryClinton: ""I have great respect for women!"" Hilarious! He warns Hillary ""BEWARE!"" Shove it up your ass Trump!",Donald Trump,AGAINST,Hillary Clinton,NONE,Train
#DonaldTrump is threatening #Hillary2016 that he will bring @MonicaLewinsky into the fight against @HillaryClinton ! A BULLY by definition!,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"#DonaldTrump is a BULLY by definition! @MonicaLewinsky ,why don't you talk about the biggest BULLY in US? Help #Hillary2016 ! wise and right",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"Dear #DonaldTrump  Your beautiful wife takes a shit too. Cool it!! #RepublicanDebate #HillaryClinton  Regards,   Every decent #American",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
@jdirtFOREVER @ImmoralReport #Trump2016 hasn't been in office yet so that's to be determined. #Hillary murdered four that speaks loudly bub.,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#CNN @KateBolduan Serial adulterer #GOP #DonaldTrump with multiple child mama's is threatening #Hillary2016? Repugnant & NOT #POTUS worthy.,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#Hillary #donaldtrump will have supporters as long as hate of other his theme as drugs r 4drug addicts they  the high forget it's bad,Donald Trump,AGAINST,Hillary Clinton,NONE,Train
"YES! #Hillary2016 Lets Talk about WOMEN,CoverUp's& LIES! You Hillary are a LIAR & #BillClinton IS a Fornicator WHO was IMPEACHed! #TRUMP2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"No wise,thoughtful and caring American can choose #DonaldTrump over #HillaryClinton , it is just silly to even compare Hillary w/ #Trump",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#ChristmasEve I was taking day off Trump not says hes going after Bill? Love to see him try don't mess with Bill #donaldtrump #hillary2016,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
@DavidBWriter Nothing on #Hillary2016 lies that were 10 Pinocchio lies. @realDonaldTrump been found true on all statements. #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Keep hearing loud ""HO HO HO!"" - can't tell if its #SantaClaus or just #DonaldTrump confronting #HillaryClinton on TV - Merry Christmas!",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
@HarmosRUs @NamVet6669 @realDonaldTrump Same bro. Many college students quietly voting #TRUMP2016 Not corrupt Washington witch #Hillary,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"#Hillary2016 is an emperor with no clothes. Is #Trump2016 the only candidate who's willing to make it nakedly clear, early and often?",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#Trump has 40-60% of #Republicans  votes In Gen.Election that means 30% nationwide!#HillaryClinton will win easily. #DonaldTrump kills #GOP,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#USA should be better than that to have #DonaldTrump !  US had its 1st black president  Now its time for 1st MADAM PRESIDENT #HILLARY2016,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
W/ #HillaryClinton as #POTUS world respects USA W/ #DonaldTrump as POTUS world laughs at USA World loves #HillaryClinton World hates #Trump,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"@Anomaly100 I heard someone shouting ""HO HO HO!!"" last night- #DonaldtRump was rehearsing his talking points for debate with #HillaryClinton",Donald Trump,NONE,Hillary Clinton,AGAINST,Train
"#Hillary,#Obama,& #Democrats CREATED #ISIS w/premature #Iraq withdrawal, & Hillary LIED claiming ISIS is using #DonaldTrump for recruitment!",Donald Trump,NONE,Hillary Clinton,AGAINST,Train
I think ppl like #DonaldTrump #run4prez   to make us believe that's the kinda options we have. So vote 4 #Obama or #HillaryClinton! :/,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#Hillary lied about Benghazi lied about her emails lied about her SOS role & is very unlikable. Yet MSM lies about her leading #Trump2016.,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#DonaldTrump became upset when he found out that women pee and poop too! Thanks to #HillaryClinton he now knows!! #trump learned something!,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#DonaldTrump v.s. #HillaryClinton Twitter Vote ---Reply with your vote results posted in my school newspaper --retweet please,Donald Trump,NONE,Hillary Clinton,NONE,Train
I think #BernieSanders could be our President because a lot of people don't want #HillaryClinton or #DonaldTrump in the White House -,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
"Want a criminal in the White House vote #Hillary2016. Want change, dignity, and honesty? Vote #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
@FashyNeko #Trump2016 will snare #Hillary in a net and toss her out the door. Nice redirect. Perhaps #DonaldTrump bought the domain name...?,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#DonaldTrump said #HillaryClinton iz freakn out cauze she'z gona loose. All Hellary's breakn loose,Donald Trump,NONE,Hillary Clinton,NONE,Train
#DonaldTrump is good for #USA bc he will throw #GOP into the political garbage can!  He is the best that could happen to #Hillary2016  ;),Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#Trump vs #HillaryClinton ? #DonaldTrump will not only lose but he will lose to a WOMAN and that's the funny part of it ;),Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
Will be intersting to watch election season progress as #Hillary's Not-so-secret weapon rolls out his not-so-secret weapon #Trump2016 #Trump,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
"Over 330 million people in this country, & the media wants us to believe the best candidates are #Hillary & #Jeb? #WakeUpAmerica #TRUMP2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
@TrumpNation16 @WayneDupreeShow That would be fantastic! #Hillary must be exposed to America she's hid from truth WAY TOO LONG! #trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
But the public IS that stupid! Voters ARE that stupid! Every election proves that! #Trump2016 #cdnpoli #bcpoli #Hillary4Prison,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
What a brilliant move by #Hillary2016 bringing hubby and womanizer @billclinton onto her campaign. #Trump2016 is going to have a hay day..,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"As year ends, #DonaldTrump2016, #Hillary both think they will win.  Is one smoking something?  Pls join now @PoppyHarlowCNN @CNN",Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
"And America cannot afford another Bush Puppet, and #HillaryClinton will make sure Americans have no dignity or pride left. #trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
Looking at the List of PC's for 2016 is like looking at the McDonalds Menu. You just know that shit is bad for you. #Trump2016 #Hillary2016,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
