Tweet,Target 1,Stance 1,Target 2,Stance 2,Test/Train/Dev
"This #DemDebate won't change much. This won't convert the #republicans, and #Sanders' supporters won't go to #Hillary, or vice versa.",Hillary Clinton,NONE,Bernie Sanders,NONE,Train
.@TheDemocrats Grown up like O'Malley #taxing rain? Grown up Like #Hillary Lying abt dodging bullets? Grown up like #Bernie's Magic $ tree?,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
I endorse #BernieSanders for POTUS... but I'll probably end up having to endorse #HillaryClinton for POTUS next spring  (and that's cool),Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
"I read a report that said IF #BernieSanders is elected, he won't live through his first term because of his age. I believe it. #Hillary2016",Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
The super delegates are putting #HillaryClinton in your votes don't count it's hard to beat the establishment #BernieSanders 2 win 70%,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Disappointed that #HillaryClinton campaign would sink to new lows and flat out lie about #BernieSanders healthcare plan. That's fear tactics,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Hillary & #Bernie will rise above $DNC screwup in tonight's debate because the #GOPStupidParty still has nothing & nobody candidates,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
"A #BernieSanders staff member got into #Hillary's info illegally! ""I heard her email account was public so I said why not? I want a raise!""",Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
It seems my #Bernie friends are more upset that I'm voting for #Hillary than my #Republican friends. We're on the same team folks. #Unite,Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
"I guess Trump ain't taking your advise Matthews,  seems to be doing OK without the likes of a #HillaryPusher like U, Matthews   #Bernie2016",Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
#DemDebate #Bernie explains corruption on Wall Street and political system re: Goldman Sachs. #Hillary gets agitated and defensive.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Even the republics dont mention @SenSanders cuz they know #Hillary & DNC have sabotaged #Bernie by scheduling less debates & on awful days,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
@AmKonDotNet @BenjySarlin Many republicans don't hate #Bernie His policies ain't so great but he's an HONEST guy #Hillary = LIAR #DemDebate,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
I will RT anything supporting #BernieSanders or #HillaryClinton bc I have respect for both. This does not affect my full support for #Bernie,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
I like #Bernie. Get this crap dealt with and let's move on. He didn't orchestrate this data breech. #Hillary team lets go back to work.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"In '08 #Hillary used tears against the young Colored guy...hey, maybe that will work against the old White guy. #BernieSanders #iowacity",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
I keep reading all this crap on #Sanders - #Hillary is beating him nationally - maybe that's why 4 staffers took the info,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
This Republican isn't conservative.That one isn't either.Blah blah blah. You know who isn't conservative? #HillaryClinton and #BernieSanders,Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
"Think of #BernieSanders as Occupy Wall Street. He's always on the side of the people. Conversely, think of #HillaryMonsanto like the NYPD.",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"If you're a #HillaryClinton or #BernieSanders supporter, and you're attacking each other, you're playing right into the GOP's hand. #StopIt",Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
#HillaryClinton voted 4 blocking GITMO detainees being transferred to US max prisons in '07. #BernieSanders voted against blocking transfers,Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
"Rant Part 7: Income redistribution is demagoguery. 1%-ers can dodge income taxes, #Bernie & #Hillary don't dare propose ad valorum taxes and",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
#HillaryClinton #BernieSanders  wake up America you get one chance like this again. I'm from Canada so I already have it. Its your turn,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
Since #Bernie jumped on the #Trump sexist attacks on #Hillary I could never vote for him. It's just wrong and a betrayal. Enuff crap.  #MTP,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
Recipe for Liberal chicken sht soup 1Can #Obama stock 1slice #Sanders 95%whitebread 2cup chicken sht.  1teaspoon #Hillary juice #morningjoe,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
"To clarify for 2 of you paying attention, support #HillaryClinton strongly but if #Bernie happened to be nominee, would back with ethusiam",Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
"#BernieSanders #Hillary2016 You're both the president we need.  Bernie has the domestic agenda, Hillary has the foreign policy experience",Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
I used2 defend @HRC when my Rep friends would call the org corrupt.Now I agree with them.#Bernie has always supported us.#Hillary just4votes,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Sanders need to shut his team down.  #HillaryCliton had nothing to do with his team hacking into that network. It's all on him and his team,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
The public has a right to be able to form an opinion. Debates help shape that opinion. Just fucking debate already. #hillary #bernie #dnc,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"In the spirit of Will Rodgers, what will #HillaryWallSt supporters do with all them 'I'm with stupid' logos when she loses to #BernieSanders",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"Whoa! #Hillary plows into #Bernie after his suggestion big money will taint her. Bernie's right, though, and fires back. #DemocraticDebate",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Bernie has more of what I value and less of what I don't.  I'm not putting #HillaryClinton down - I'm just pushing #BernieSanders up.,Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
@Salon #Bernie &his cult will find out  just how VT-Progressive Dixie is when they roll into SC where #Hillary will stomp a mudhole in him.,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
#Bernie is genuine and looking to brighten our future.  #Hillary tailors herself and says what you want to hear.   Huge difference.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
@HillaryClinton  Hillary will lose Hispanic votes ! Because Bernie will get almost Hispanic votes!  #Hillary2016 #Bernie2016 #Mexican,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"#DWS says she & #HillaryClinton have ""a special relationship."" Asked to explain what that entails: ""I'll just leave it at that."" #Bernie2016",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"Whatever you may think of #Hillary,she's very competent w/ lots of foreign policy exp. etc. Consider, #Bernie is also running against Obama.",Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
"#BernieSanders surprised that #HillaryClinton plays dirty politics???!! Oh, Bernie!!! Do YOU not watch cable news where Obama gets his info?",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
"The fact that the entire Party, media, etc. are doing their best to SELECT #Hillary for us and #Bernie is still doing so good scares me...",Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"Ohh If what I'm hearing is true, again as #Hillary claimed, #Bernie's Medicare for all will raise taxes on incomes over 28K. Won't fly in NH",Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
.@HRC president Chad Hunter Griffin worked for Bill Clinton & led several fundraisers for #Hillary2016. Corrupt backroom deal. #BernieOrBust,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"@AlanGrayson @PatrickMurphyFL  And you've both endorsed #hillary. You've clearly shown your true core values, or lack of them. #Bernie2016",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"@jeremybird Let's see. With a firewall down ANYONE can have access. So, prove that #Hillary staffers had no access To #Bernie info.",Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
#Sanders seems to think getting elected will change stalemate situation in Congress. Fairy tale. #DemDebate #Hillary2016,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
"#Hillary on financial speaking fees ""I actually think it's a good conversation"" I wld too if I was paid 200 grand for 45 mins. #Bernie2016",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Y #Hillary invited a fight with #Bernie2016? Makes more sense 2 point out what they agree on. Bernie's no whimp. A fighter like @SenatorReid,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"I'd love to have a woman POTUS but not a liar taking credit for Obama's achievements, then parroting #Bernie2016's platform! NO #Hillary2016",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"@rcooley123  NOT TRUE, Dems overwhelmingly favor #HillaryClinton , INDs favor #BernieSanders , but they will NOT choose Trump over HRC.",Hillary Clinton,NONE,Bernie Sanders,NONE,Train
If it's true that #Trump paid the Clintons some time ago then it will be easy for him to beat #HillaryClinton in the election. #BernieOrBust,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"I think #Bernie would be a great #POTUS if he can make the changes he says he'll make, but #Hillary will sellout America to highest bidder.",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Let's say #Bernie loses. Your quality of life & the future of the Supreme Court will still be better w/#Hillary than #Cruz or #Trump. #truth,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
"Oh #Hillary, don't bring Pres Obama into this to disparage #Bernie.  You are not getting Pres Obama's base! #DemDebate #DebatewithBernie",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
love for #Bernie2016 become CIC but then fact  is they`ll tare him apart #HillaryClinton been  vetted for 30 years.Theyll make Bernie a Nazi,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
@SenSherrodBrown Disappointing that you endorse #Hillary when #Bernie is better for your union constituency. Don't cry foul on the banks now,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Nice to see #BernieSanders finally fight back against the incredibly political sliminess of #HillaryClinton and her cheap shots toward him.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"#Irony The Teabaggers that saved the @GOP in 2010 will destroy them in 2016, unless Dems are myopic enough to nominate #Bernie #Hillary2016",Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"#MartinOMalley saying what we've #Bernie lovers have been thinking for months now. ""...Leading by polls vs. Leading by principles."" #Hillary",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
".@LaborForBernie Was wondering. Seems that groups supporting #Bernie are by member vote, those supporting #Hillary are by management decree.",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Trump will work hard to heal socioeconomic injustice. #Bernie too. #Hillary WILL NOT because establishment #Democrats need dependence.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Now Supporters Are Freaking Out bc Her Record Is Being Challenged & Apparently More People Than Not Want #BernieSanders over #HillaryClinton,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Did you hear Trump brag about this upgrade from a 747 to a 757? Who's out of touch with Americans????#Hillary2016 #Bernie2016,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"#NewHampshire has the chance to take the coronation away from the corporate owned #HillaryClinton. If you want positive change, vote #Bernie",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#HillaryClinton misleading attacks on #BernieSanders only reinforce her image as dishonest. She's gonna lose it again. Send out Chelsea? ,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#13Hours is a powerful #Benghazi movie. It's also the time it takes #HillaryClinton & #BernieSanders to take their morning bathroom trip.,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
#Hillary's got foreign policy experience all right -voting for Iraq war creating Isis then Libya contributing to the refugee crisis #Bernie,Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
@AdamsFlaFan @mgd4161 #GOP #Hillary uses GOP tactics to turn truth on it's head. Hillary's foreign policy is limited and poor. #Bernie2016,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"I Got Mine: Marco Rubio not ""fully briefed"" on water crisis, is he just waiting for more people to die !! #Flint #Hillary2016 #Bernie2016",Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
"To people saying that #HillaryClinton made history tonight: a corp. puppet winning a caucus isn't history, What #Bernie has managed to do IS",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Legal news: fmwilliams25-- Legal news: fmwilliams25-- Legal news: skimike67-- We must elect #Bernie2016 or #Hillary just on the basis of pi,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
#GOPDebate who cares what #hillary  &std feel the #Bernie think about tonight's #GOPDebate. They keep tweeting their opinions as if we care,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
New NBC/WSJ poll: #Hillary heads into the next #DemDebate with a 25-point lead over #Bernie and a 10-point lead over #Trump! #ImWithHer,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
"well, #hillary does look a little like #bernie so that 2 inch might be the only difference @weknowwhatsbest except they both socialists",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
@KatWestwood Those type of stories will be invaluable when #HillaryClinton is in jail & a conservative candidate is running against #Bernie.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Bernie2016 #Hillary2016 We love Democrats!   Even Martin O'Malley seems sane!   But Bernie's the true leader of our progressive revolution!,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
I wish ties in the #iacaucus #IowaCaucus was settled with Rock/Paper/Scissors rather than a coin flip. #BernieSanders #HillaryClinton,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"I won't vote #democrat this election, but would suggest #Hillary supporters listen to #BernieSanders -the only honest, truly caring Democrat",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
