Tweet,Target 1,Stance 1,Target 2,Stance 2,Test/Train/Dev
It's called the TRUMP card.  We've all played with them.  Deal with it.  I win.  They lose.  #AmericaDeservesTrump #Trump2016 #HillarySucks,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"Next, if you are easily offended, move on, as we talk about #DonaldTrump & what he said about #HillaryClinton. If you stay, fair warning.",Hillary Clinton,NONE,Donald Trump,NONE,Train
#Hillary2016 collateral damage...she blaming #trump2016 for #ISIL recruiting and thus making Muslims sound dumber...good strategy granny!,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
whomever at #Hillary2016 thought it was a good idea to attack #trump2016 is probably going to get a giant fruit basket from #JebBush,Hillary Clinton,AGAINST,Donald Trump,NONE,Train
I just heard #Hillary got schlonged by #DonaldTrump. Isn't that the same as two pendulous sweaty balls hitting her in the face? #schlonging,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
To be correct #TheView #HillaryClinton is in fact sharing the right info about #Trump2016 be used to incite #ISIS #SITE reveals it,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
Unbelievable that Hillary is pulling the gender card when trump asks for an apology about her Isis trump comment #Trump2016 #Hillary #HillNo,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"#DonaldTrump says #HillaryClinton ""got #shlonged"" by Obama when he beat her in 2008. That's okay, she'll totally #knish Trump in 2016.",Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
"YODA says,"" Not nice to lie Hillary, not mice. The FORCE is with TRUMP, TRUMP."" #DemDebate #Trump2016 #Hillary",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"Yes, #Hillary is a liar! But the ONLY candidate that has ZERO truths in his Politifact file, either side, is #DonaldTrump  @ShareThis",Hillary Clinton,AGAINST,Donald Trump,AGAINST,Train
"yes, #Hillary is certainly a liar!  But ONLY candidate that has ZERO truths in his Politifact file, either side, is #DonaldTrump  @ShareThis",Hillary Clinton,AGAINST,Donald Trump,AGAINST,Train
"What is #HillaryClinton's obsession with videos. First the Muhammad video, and now #DonaldTrump's #ISIS recruitment tool? She's a tool.",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#Hillary2016 campaign running on lies! Hillary when u roll a rock on #Trump2016 it's going to roll back on u!,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"#DonaldTrump's vulgar tirade at #HillaryClinton exposes him as the fat, abusive bully his is... totally devoid of honor & full of it!",Hillary Clinton,NONE,Donald Trump,AGAINST,Train
"#MyNewPoll:  100% of PISSED-OFF #Trump2016 supporters will turn out to vote in Every Primary, & the General election -  #HillaryGotSchlonged",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"If what #Trump is saying is pissing off ISIS and what #Hillary is saying is comforting ISIS, then where is the real problem? #Trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#HIllary will bring Sharia Law Abuse to American Women - How's /that/ #MicroAggression sit with you?  #HillaryGotSchlonged #Trump2016,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
The bitch Clinton is a trader!!! #HillaryClinton should be deported and in jail. Fuck that bitch. #imwithTrump #donaldtrumphillaryclinton,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
Will the US cut ties with Saudi Arabia over their sponsorship of ISIS? #AllTogetherNow #shareacoke #ObamaSpeech #Hillary2016 #Trump2016,Hillary Clinton,NONE,Donald Trump,NONE,Train
@realDonaldTrump hahaha you make me smile more than any other election ever  I'm with #Trump2016 boohoo #HillaryClinton,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#Trump2016 crowd would approve of 'lets smack that bitch in the face' comment. #schlonged is nothing #Hillary2016 #uspoli,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
WE LIKE #DonaldTRUMP!  And we DO NOT believe that crapola from #HillaryClinton that #ISIS uses anti-Trump in order to recruit #jihadists!!,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"#DonaldTrump insulted #Hillary for a bathroom break on the #debate! ""See my women are trained to go number 1 or 2 when I order them!""",Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
"""Betty"", I just said to my cubicle mate, ""I know where you just went, and its disgusting."" #HillaryClinton #DonaldTrump",Hillary Clinton,NONE,Donald Trump,NONE,Train
"#HillaryClinton and #DonaldTrump have been nothing but a distraction in the #presidential race, they shouldn't even be running.",Hillary Clinton,AGAINST,Donald Trump,AGAINST,Train
I know what #Hillary was doing in the bathroom.  Disgusting.  Now excuse me while I go poop on the lawn. #Trump2016 #Trump,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#Trump2016 if it's true #CNN is helping #Hillary2016 make a fake ISIS video using your image. Sue everyone involved. USA matters. #truth,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
@TheFive  So @greggutfeld would rather have LYING #hillary as prez v. a NYC biz-man #Trump2016 who can manage a big economy & fights back.,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
OMG!  #DonaldTrump used a BAD word when talking about #HillaryClinton .. How awful!!!   Has this country become a bunch of pansies or what??,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#HillaryClinton PRETENDS so hard to  convince the people she is just like them. @realDonaldTrump doesn't have to pretend. #Trump #Trump2016,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
And also good night folks without the #Lymedisease who wanna learn more. We loves them too...like #DonaldTrump n' #HillaryClinton n' #Obama,Hillary Clinton,NONE,Donald Trump,NONE,Train
Can anyone tell me what #DonaldTrump thought was #disgusting about #HillaryClinton's toilet break? Google is not my friend for this!,Hillary Clinton,NONE,Donald Trump,NONE,Train
"@MSNBC / #DonaldTrump is having fun bashing #Hillary and nearly everyone else, but his presidential campaign is a total hoax.",Hillary Clinton,AGAINST,Donald Trump,AGAINST,Train
"#Hillary still pushing #Trump in videos lie when it's her husband, the great ""Fornicator"" in them. Pathetic. #trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
@NBCNightlyNews if peoplesupport #DonaldTrump afterhis grosscomments abt #HillaryClinton need2get theirhead examined. What he said isn'tcool,Hillary Clinton,NONE,Donald Trump,AGAINST,Train
Can anyone really say they believe #DonaldTrump is better than #HillaryClinton with a straight face? #2016,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
#hillaryclinton may not be your #abuela but she damn sure beats #DonaldTrump being your #padre. STOP slapping those that SUPPORT YOU.,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
#Politics becomes increasingly foolish when it gets to the point where #DonaldTrump needs to talk about a #HillaryClinton bathroom break.,Hillary Clinton,NONE,Donald Trump,AGAINST,Train
"#Hillary2016 so transparent, has a little girl ask a bully question(plant),let's her accomplices in the #MSM connect the dots 2 #Trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#DonaldTrump says the economy is in shambles.  #Hillary tells you we are in good shape.  It's easy to find the liar.,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#DonaldTrump definitely has this nasty habit of mocking n bullying ppl bcz hes incapable of debating anything. #Hillary2016,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
"#DonaldTrump is literally a rich clown who calls his supporters ""audience"" or ""fans"" hes a showbiz guy, nothing more.#ImWithHer #Hillary2016",Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
"Is the nightly @OutFrontCNN #CNN Leftist Hate-#Trump Forum over? Trump meant Carly had ""lucky face"" & #Hillary got ""shellacking"". #trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"IF HILLARY DOEN'T GET INDICTED, IT WILL DEFINITELY BE BIGGER AND MORE DAMAGING TO JUSTICE THEN THAT ""O.J."" MOMENT. #Hillary2016 #TRUMP2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
@jmpalmieri @HillaryClinton can't even take a yiddish slang word? THIN SKINNED. STAMP IT ON HER FOREHEAD. #SCHLONGED #TRUMP2016 #HILLARY2016,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"Is the nightly #CNN Leftist Hate-#Trump Primal Scream Sessions! Trump meant Carly had ""lucky face"" & #Hillary got ""shellacked"" OK.#trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
Unreal...#CNN still talking about #Hillary bathroom habits....APOLOGIZE Witch for #Lying about #DonaldTrump... #ISIS,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"#HillaryClinton failed speech against #donaldtrump #illegalimmigration plans backfired, anger Hispanics using hashtag agst her #NotMyAbuela",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#HillarygotSchlonged - Vulger?  Consider: Sexes commonly use:  'Screw U' - 'Screw that' - 'He/We got screwed' - Consider 'root' - #Trump2016,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
A real nativist recognizes the true nature of our land doesn't begin with the mayflower. #Hillary2016 #HillYes #Trump2016 #TrumpIsADouche,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
Current row between #HillaryClinton and #DonaldTrump shows that Donald dishes it out but can't handle insults thrown back at him.  #crybaby,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
#Hillarygotschlonged vs 'screw u' - screw this' - we got screwed'  Consider 'root' verbiage.  'Screwed' used commonly by sexes - #Trump2016,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
@realDonaldTrump the media lies incessantly. Real Americans know that. And who cares anyway? She is a schlong #HillaryForPrison #Trump2016,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"@Independent Schlong is a term used in NYC by people who ""really lost it big time/grow up #DonaldTrumpforPresident #hillaryclinton FOR JAIL",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#Trump2016 has $35 Million budgeted that he has not spent yet & lots of  research people that will destroy #Hillary2016.   #tcot #GOP #Trump,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
You can tell #HillaryClinton hates the campaign trail. Fake kisses. Fake selfie smiles. So insincere. So dishonest. #Trump #trump2016 #tcot,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"Who's better self-defense armed #Trump Supporters - or #Hillary Supporters?   If it were the latter, we'd be in FEMA Camps Now! - #Trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#DonaldTrump gets worse by the day not that I will vote for  #HillaryClinton But he need to respect women . Wake up #Republican party.,Hillary Clinton,AGAINST,Donald Trump,AGAINST,Train
Hillary must have taken a huge presidential dump for Trump to be disgusted. Go Hillary! #HillaryClinton #DonaldTrump,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
#DonaldTrump is in the news making fun of #HillaryClinton for taking a bathroom break.   Guess that explains why he's so full of shit ;),Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
It was unprofessional of #HillaryClinton to take a bathroom break!!everyone knows go before!?! #DonaldTrump is right/not expressed correctly,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"So #DonaldTrump insulted #Hillary  for taking a bathroom break, SORRY TRUMP women don't have  long ding-a-lings we use the bathroom often.",Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
#DonaldTrump @realDonaldTrump Between impulse & action there is a realm of good taste begging to meet u Don vote for #Hillary2016 ,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
"Where real life becomes SNL skit: ""Sanders defends Clinton after Trump remarks: I also went to the bathroom""  #Hillary #Trump2016",Hillary Clinton,NONE,Donald Trump,NONE,Train
Hillary accusing Trump of bulling? She's worse! Dem debate was proof. Shut up Hillary! #HillaryLies #trump2016,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#DonaldTrump claiming that the image of #Hillary using the b-room is gross points to his objectification of women--yes women go potty too,Hillary Clinton,NONE,Donald Trump,AGAINST,Train
"#Hillary2016 and #Bernie2016 are talking ISSUES, while all #DonaldTrump has is insults.  Tell me again how BOTH parties are the SAME?",Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
#MorningJoe Something interesting. Anti-#Trump2016 people are not ready for his wrath. He is a strong negotiator. #Hillary2016 be prepared,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#MorningJoe I'm not one of those #Democrats that doesn't respect #Trump2016 ability to have no facts/throw jabs & win. #Hillary2016 can win,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
#MorningJoe While I'd Rather #Sander2016 run this country. #Hillary2016 is most prepared & armed to beat a candidate like #Trump2016,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
@usacsmret Wonder if #Hillary would take a potty break when in negotiations with #Putin or just piss in her pants? #Trump2016 + #teaparty,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"#hillaryclinton ""deplores"" tone of #DonaldTrump campaign:Nothing really surprises me anymore.I don't know that he has any boundaries at all.",Hillary Clinton,NONE,Donald Trump,AGAINST,Train
"Sorry #HillaryClinton but we need a regime change. If you & the media steal the election from #TedCruz or #DonaldTrump, we will remove you.",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
The terrorist even want #Hillary2016. They know she will stand down like #Benghazi and be weak. @realDonaldTrump #trump2016,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#DonaldTrump Come on America!! Do u remember when the country was great with a Clinton in the Whitehouse!! #Hillary2016,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
MSNBC Morning Joe once again both of them taking cheap shots at #DonaldTrump showing their support 4 #HillaryClinton what a joke #GoTrump,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#morningjoe is such a hypocrite! He likes #HillaryClinton when she is saying crap about #DonaldTrump. He's hallow inside!!!,Hillary Clinton,AGAINST,Donald Trump,NONE,Train
#HillaryClinton will have a severe stroke in February. #DonaldTrump will be assassinated by a deranged follower in March. #Campaign2016,Hillary Clinton,NONE,Donald Trump,NONE,Train
"#DonaldTrump - ""I love the blacks."" #Hillary2016 - ""I understand black people.""  Both ignorant white people, but #Hillary has a vagina...",Hillary Clinton,AGAINST,Donald Trump,AGAINST,Train
"#Trump already has #hillary in a catch-22.  She can't play the ""woman card"" without it coming back to schlong her.  #Trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"Too many lies & corruption have caught up to self-entitled, #HillaryClinton. #Trump will roll all over her in a debate, @sampedj. #Trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"#Hillary a whiner, a prez candidate, not 10 year old, should b able to take heat of campaign w/out getting all prissy & poor me #Trump2016",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
#HillaryClinton is talking about finding Alzheimer's cure. #DonaldTrump only talks about himself-he's a bully and misogynist @MSNBC,Hillary Clinton,FAVOR,Donald Trump,AGAINST,Train
#Trump2016 #CNN #Hillary2016 Regardless if Trump gets the nomination or not Trump is exposing how bad Washington DC really is. DC don't care,Hillary Clinton,NONE,Donald Trump,FAVOR,Train
#DonaldTrump #Hillary2016 wants him to be more like other politicians and just lie to everybody #bereal the country wants change,Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
"Yes #HillaryClinton we DO need a bully who will stand up to our enemies, not you or pandering opportunists like you. Vote #Trump2016 or lose",Hillary Clinton,AGAINST,Donald Trump,FAVOR,Train
